tower,what_type_of_work_is_here,income_confidence,income_assessment,land_use,comment,area_size_sqkm,cdr_users,mfs_users,user_ratio,cdr_density,mfs_density,building_count,building_density,residential,income_cleaned,income_adjusted,voronoi
1772,Unskilled manual labour,High,Average,Formal Residential,,0.3954560449,1216,895,1.3586592179,0.0003252106,0.0004418503,1413,3573.0898998728,True,average,average,0103000020E6100000010000000700000022CCB1635D9E4340C58F68E137411BC0B918304EF99D4340250CA3D05A3D1BC04F401361019E434073D712F2453B1BC0D292DF645F9E4340A1CE4BFA27391BC09654DD5FE49E434090079A85043E1BC0B54A849BD79E4340410B34CA073F1BC022CCB1635D9E4340C58F68E137411BC0
1982,Unskilled manual labour,High,Poor,Informal Residential,,0.6176714952,966,699,1.3819742489,0.0006394115,0.0008836502,2833,4586.5804426916,True,poor,poor,0103000020E61000000100000006000000E24010996FA34340A9EE712A439A1BC0820A8FE70FA34340972D396A76961BC0DDEB1E7326A34340DC94789D0D8F1BC039B32B92DFA343407AFE1B4A858F1BC00DB64BFD01A443405FC4A7D32E911BC0E24010996FA34340A9EE712A439A1BC0
2038,Skilled manual labour,High,Very Wealthy,Formal Residential,,35.5325870097,90,41,2.1951219512,0.3948065223,0.8666484637,430,12.1015674959,True,wealthy,wealthy,0103000020E61000000100000008000000075B8A69C3AB434006AE65B50B161BC090AB403EDAA743401F665D3DCF111BC079762B2883A44340995E5F0263071BC06EF492291BA443404FE14C45D6021BC0731436EBB6A443400DAF9FBEB4FA1AC0D719F6FA4AB5434095EF22B5E6E21AC0AA4ACC4A1CAC43405FFCF5FA93151BC0075B8A69C3AB434006AE65B50B161BC0
1826,Office services,High,Wealthy,Formal Residential,,0.2912161252,147,104,1.4134615385,0.0019810621,0.002800155,426,1462.8310837873,True,wealthy,wealthy,0103000020E6100000010000000600000004385CCD43A0434005AB450302201BC02E15D006E09F4340E3F68780651F1BC08CF59A7BE09F4340BC6A9D7EC7191BC0188C9EB466A043406755DF4F1C191BC0D57CA81F5DA0434080729A38E21E1BC004385CCD43A0434005AB450302201BC0
1858,Office services,High,Wealthy,Commercial / Formal Residential,,0.2457297149,503,367,1.3705722071,0.0004885283,0.0006695633,658,2677.7388328043,True,wealthy,wealthy,0103000020E610000001000000060000004452426231A0434078E2AD03D63E1BC01AC5224F32A04340F50FE5CF813E1BC0EAA09E9DD4A0434060B96A09E9381BC0071CFB0EF6A04340450EF3A442391BC0FEED21EF0FA143405AE7D2ABD73D1BC04452426231A0434078E2AD03D63E1BC0
1488,Unskilled manual labour,Medium,Average / Wealthy,Informal Residential,,1.4045241321,1040,753,1.3811420983,0.001350504,0.0018652379,875,622.9868038811,True,wealthy,wealthy,0103000020E610000001000000070000007164F2143E914340D3A6C7A4C22D1BC0F53E7A38D9904340B1E16315F92B1BC0505A3FC2D390434008AD04F005271BC0AFECCA889A9243402764507EF4231BC0B7E6B710D99243408321F9D4DB281BC0D954B94D93924340DAB995985C2D1BC07164F2143E914340D3A6C7A4C22D1BC0
1559,Unskilled manual labour,Medium,Average / Wealthy,Vegetation / Formal Residential,,1.4751490035,237,169,1.4023668639,0.0062242574,0.0087286923,477,323.3571651817,True,wealthy,wealthy,0103000020E610000001000000050000001459900FCF964340845C7DB4DD251BC0258CB8CA1E964340820F437331121BC0F17BAB50C4974340D7D34388051B1BC066C09F0F579743403422681067251BC01459900FCF964340845C7DB4DD251BC0
1564,Unskilled manual labour,Medium,Poor / Average,Informal Residential,,1.8570137277,657,477,1.3773584906,0.0028265049,0.0038931105,1461,786.7470111713,True,poor,poor,0103000020E610000001000000080000001B5D8A6ED89843402A2CD3BAFB3D1BC05CAD3A8CDD9643406058A321B43D1BC0D12C18E6AF96434040C59817913B1BC0A278332011974340BC3F489F22321BC05F6DFF075C974340A0C559BDBA311BC011E10F596E984340E7BDCA24DE341BC0112C5B8ADB9843409FA3A5721F3A1BC01B5D8A6ED89843402A2CD3BAFB3D1BC0
1784,Office services,High,Wealthy,Formal Residential,,2.2284611205,137,84,1.630952381,0.0162661396,0.0265292991,710,318.6055136709,True,wealthy,wealthy,0103000020E610000001000000070000007D6F7DF4CB9E4340E28017A9FC041BC061B37BE9E39D434049E3D631FAFD1AC0D03555B8EB9D4340BA1AFB5C9EFD1AC053BB7788D1A04340B6FAC0EE24F01AC0182AD67CE3A0434088BF550067F31AC01833C523DFA04340197A5BAB6EF61AC07D6F7DF4CB9E4340E28017A9FC041BC0
1588,Commercial,Medium,Poor / Average,Informal Residential,,1.2941836414,1059,766,1.3825065274,0.0012220809,0.0016895348,4851,3748.3088526437,True,poor,poor,0103000020E61000000100000007000000ADD4983AF9984340B3F9903895541BC04859DF640D984340C1C3CEE01F531BC03A1200537F974340C411C210BB4D1BC0AEF6EBAF84984340AB572E5C9C471BC06ED021A25D99434084C814E8714F1BC003CECD355F9943403735A2E9B64F1BC0ADD4983AF9984340B3F9903895541BC0
1498,Unskilled manual labour,High,Wealthy,Formal Residential,,79.791936442,617,456,1.3530701754,0.1293224254,0.1749823168,812,10.1764668989,True,wealthy,wealthy,0103000020E61000000100000008000000FFAA6A0946924340C109D085087A1AC02E5E0C49C09143403AA46F2328781AC033008810D99043402BE27B7378691AC02C3C5B9508A043402CBBADF7A6C719C01B0F6088CEA24340242CA6A1C4CE19C0A8E92A2305A44340B4125CD86EE219C0E18E35E91893434001CBCD346D781AC0FFAA6A0946924340C109D085087A1AC0
2031,Skilled manual labour,High,Very Wealthy,Commercial / Formal Residential,,0.1036300354,319,135,2.362962963,0.000324859,0.0007676299,224,2161.535495436,True,wealthy,wealthy,0103000020E61000000100000006000000228E214255A4434038F10CC883481BC04F5016743AA44340D3BC4AA764461BC07A52623746A44340DC9D459551451BC05E66361879A44340B23B0C928B441BC0AB672E47C3A44340B96ED936D7451BC0228E214255A4434038F10CC883481BC0
2117,Unskilled manual labour,Medium,Average / Wealthy,Missing?,,455.7081975701,457,281,1.6263345196,0.9971732988,1.6217373579,2363,5.1853357315,,wealthy,wealthy,0103000020E610000001000000070000007E3D0F8BABB94340545701B3C1C21BC02606E2D0F6B543405ABAA5DBDB9B1BC0B0232B05A2C343401E5309C2BDAD1AC0F3EC1ED451CC4340094E123CC9AD1AC058676B9627D9434050C49BAFB2C01AC049EBD3C698DA4340F8C4CE39BCF51AC07E3D0F8BABB94340545701B3C1C21BC0
1632,Unskilled manual labour,Medium,Average / Wealthy,Informal Residential,,1.0214690468,135,94,1.4361702128,0.0075664374,0.010866692,655,641.2333315857,True,wealthy,wealthy,0103000020E61000000100000006000000AAAEE952979A43401FDC15D80D0A1BC070F3A1DCFD994340F39F93B3BA081BC080D84258C6994340F244CF3376011BC0F69787DED499434039CE4A5F68001BC0F09E40AF9B9B43403908F08144011BC0AAAEE952979A43401FDC15D80D0A1BC0
1586,Unskilled manual labour,Medium,Poor / Average,Informal Residential,,0.5249234456,144,107,1.3457943925,0.0036453017,0.0049058266,1391,2649.9102139228,True,poor,poor,0103000020E61000000100000007000000BDDD8F1299984340A84ACB80CF2D1BC0D1E4D45A3B984340D05D0A5B732B1BC0869C392D8E984340B588B3790F241BC051D7159FC39843405472CD1EE9231BC07C01AC2226994340B2A6BF30442A1BC0167598FF2099434091003BB2FD2B1BC0BDDD8F1299984340A84ACB80CF2D1BC0
1558,Unskilled manual labour,Medium,Poor / Average,Informal Residential,,2.3109960702,517,335,1.5432835821,0.0044700117,0.0068984957,7276,3148.4259509266,True,poor,poor,0103000020E61000000100000007000000F809064E4F9643401DA66DE7D0AD1BC0FA8B4A61EE9543400BF1B3F75EA91BC0FD6CCF72A79643407EC931BB629A1BC03ADBF9CA3C974340C49C195C5B991BC077F036713A98434095FA6E9A259D1BC04B0492C254984340C98D08C3559F1BC0F809064E4F9643401DA66DE7D0AD1BC0
1691,Commercial,Medium,Average / Wealthy,Formal Residential,,0.6051578159,215,153,1.4052287582,0.0028146875,0.0039552798,813,1343.4512098754,True,wealthy,wealthy,0103000020E6100000010000000700000062A2B2E6039C43406E259F78B0571BC09AAFA559959B4340110CCD606A501BC0F08C5AC5999B434034B0F6FD39501BC0A282B5A5AB9C434035ABB352D24E1BC009004548C69C434040F7D66915501BC002E51950579C4340E7F73375A8571BC062A2B2E6039C43406E259F78B0571BC0
1781,Commercial,High,Poor,Informal Residential,,0.6367294213,1488,1028,1.4474708171,0.0004279096,0.0006193866,3377,5303.6657130086,True,poor,poor,0103000020E610000001000000080000002FA50D4AE39E4340465270190B771BC092057963F79D4340F85346497D761BC0BF78B9D4E59D434010942E1335761BC0D51C05D6DE9D4340F1F7914FA7751BC0BB5FCEB6709E43404609EB2E1F6E1BC0ABC8B003AB9E4340863A7C4D206F1BC0C1D59796289F43406969B734BB731BC02FA50D4AE39E4340465270190B771BC0
1971,Skilled manual labour,High,Very Wealthy,Formal Residential,,0.1448954909,3,2,1.5,0.048298497,0.0724477454,95,655.6449715551,True,wealthy,wealthy,0103000020E61000000100000006000000C3702EC816A34340B1603594F2281BC0026CF3E702A34340A5A849C3E7271BC02CADA9AD49A343406F961B6090231BC0936D0EDF96A34340EDE38F1856231BC0247F8C249FA34340ED7312B7C7241BC0C3702EC816A34340B1603594F2281BC0
1942,Commercial,High,Wealthy,Formal Residential,,0.1072599878,94,58,1.6206896552,0.0011410637,0.0018493101,230,2144.3224522187,True,wealthy,wealthy,0103000020E61000000100000009000000B00016D0ECA243409B6D2B04B84E1BC0C084B61A86A24340BD2770E8A54C1BC0841047CB85A243408F5F2BF0A24C1BC0167406F7A1A24340E7E63588BD4A1BC0BA1F1D97CEA24340488E107E264A1BC076F9B2F7DEA2434035DE49C7854A1BC01326EABCF0A243404316B290854C1BC0BAD0E7E0EDA2434065197292AA4E1BC0B00016D0ECA243409B6D2B04B84E1BC0
1910,Commercial,High,Poor,Industrial / Informal Residential,,0.653363284,606,416,1.4567307692,0.0010781572,0.0015705848,2001,3062.6147028751,True,poor,poor,0103000020E610000001000000080000001D6398613BA2434033C61ADDB2A81BC04CEB439D2FA14340B38CC72377A51BC0D61B5C542EA14340C556BF5F6CA51BC042A417552BA14340E00F01B727A51BC05CFA8F5E86A1434024A6F85F42A11BC0BBD194419DA2434096558121A8A11BC0F99EBE2354A24340E961E72746A81BC01D6398613BA2434033C61ADDB2A81BC0
1916,Unskilled manual labour,High,Poor,Informal Residential,,0.4080838833,1133,781,1.4507042254,0.0003601799,0.0005225146,1421,3482.1272245926,True,poor,poor,0103000020E610000001000000070000003AAB5AF146A2434087521D49BC7E1BC0E38DA04ECEA143402C6696A7C87C1BC08E1AE8CBF2A143406081948899781BC03686934C2AA243402480EECE97771BC0A855AF15A2A2434043AFABF094781BC070DDA17C94A243405E5F755C057E1BC03AAB5AF146A2434087521D49BC7E1BC0
1899,Unskilled manual labour,Medium,Poor / Average,Industrial / Formal Residential / Informal Residential,,0.5150473385,806,573,1.4066317627,0.0006390165,0.000898861,1205,2339.5907716458,True,poor,poor,0103000020E610000001000000050000007822F3B90CA24340C4C3F38132AE1BC0A08517576FA1434026D73A5E6EAD1BC04CEB439D2FA14340B38CC72377A51BC01D6398613BA2434033C61ADDB2A81BC07822F3B90CA24340C4C3F38132AE1BC0
1911,Unskilled manual labour,Medium,Poor / Average,Formal Residential / Informal Residential,,0.5430120318,1303,914,1.4256017505,0.0004167399,0.0005941051,1609,2963.1019308511,True,poor,poor,0103000020E61000000100000006000000BBD194419DA2434096558121A8A11BC05CFA8F5E86A1434024A6F85F42A11BC0DA55BA5385A14340B93FA446939E1BC09A4C0CBF40A243404440646CD69A1BC02181D06FE0A2434093F47FE204A01BC0BBD194419DA2434096558121A8A11BC0
1912,Unskilled manual labour,High,Wealthy,Formal Residential,,0.7916724448,538,384,1.4010416667,0.0014715101,0.002061647,1882,2377.2458071682,True,wealthy,wealthy,0103000020E61000000100000009000000EE3C3344D4A14340ACD0539455681BC0AC39A96C84A14340860BAB404A611BC0EE58E9D2A8A14340F78BA66A605F1BC0C0417D6D34A2434044183B02CC5D1BC0BCBD686A56A24340527E627E945E1BC02F142BC1A6A24340C521507E44611BC0386447CBB5A24340540F7041DF641BC078BB46D80EA243400D5EBCAD42681BC0EE3C3344D4A14340ACD0539455681BC0
1906,Skilled manual labour,High,Wealthy,Administrative / Formal Residential, ,0.3159502571,272,178,1.5280898876,0.0011615818,0.0017750014,286,905.2057833466,True,wealthy,wealthy,0103000020E6100000010000000700000098CFA15277A14340EE3D5C72DC191BC09DFA857447A14340254A5B0196181BC02AE575A265A143406BD6662131161BC052E81F6C36A24340823B899DDD151BC006580FC147A243409D5C5CABCA161BC000590FCF2EA24340EE3D5C72DC191BC098CFA15277A14340EE3D5C72DC191BC0
1905,Office services,High,Wealthy,Formal Residential,,0.3357255031,78,58,1.3448275862,0.0043041731,0.0057883707,563,1676.9652432078,True,wealthy,wealthy,0103000020E6100000010000000600000054E2796FD4A14340D97555234C201BC0EB66DCC787A14340B67AB3DE641E1BC098CFA15277A14340EE3D5C72DC191BC000590FCF2EA24340EE3D5C72DC191BC0270B57484EA243402B09E824721B1BC054E2796FD4A14340D97555234C201BC0
1897,Skilled manual labour,High,Average,Formal Residential,,0.2281802877,711,520,1.3673076923,0.0003209287,0.0004388082,587,2572.5272144404,True,average,average,0103000020E61000000100000007000000A3366CFBBAA143402278FF3238341BC0F052C50453A14340B116E0E409331BC0B5F6DC884BA143402027861D682F1BC03D0AD7A370A14340E0FC51A04E2E1BC08576E8E4BDA14340AC228E92B12E1BC04568776AD7A143401AF5BFED63331BC0A3366CFBBAA143402278FF3238341BC0
1900,Commercial,High,Wealthy,Commercial / Formal Residential,,0.3164103821,647,483,1.3395445135,0.0004890423,0.000655094,995,3144.650290114,True,wealthy,wealthy,0103000020E610000001000000080000008576E8E4BDA14340AC228E92B12E1BC03D0AD7A370A14340E0FC51A04E2E1BC03D0AD7A370A143404B059C8F152B1BC0F8BEA5B5DCA14340A8A8D80492281BC03CA919A2F6A1434032D4A0A97E281BC0FA20F25C33A24340CE6D83B66F2B1BC0B47994402FA243408AB30E47492D1BC08576E8E4BDA14340AC228E92B12E1BC0
1918,Commercial,High,Wealthy,Formal Residential,,0.4078891085,213,156,1.3653846154,0.0019149723,0.0026146738,602,1475.8913330007,True,wealthy,wealthy,0103000020E61000000100000008000000CD1C045AF0A143408BAF590001221BC016E709E5DEA143406D88E24682211BC054E2796FD4A14340D97555234C201BC0270B57484EA243402B09E824721B1BC01E6F4965E1A2434008C9B554911D1BC01480E6A0E8A2434033F67B3FF91D1BC0DC90B9EAC4A24340270CA692E9201BC0CD1C045AF0A143408BAF590001221BC0
1898,Commercial,Medium,Average / Wealthy,Formal Residential,,0.2901310256,834,599,1.3923205342,0.0003478789,0.000484359,1016,3501.8660896287,True,wealthy,wealthy,0103000020E61000000100000006000000ECDCDE6491A14340F9082F942D421BC02E99507445A1434065ED4103AF411BC00DC8AE9545A1434083C532F41A3F1BC0D80D6679EEA143406989CB0E813A1BC080BBDB082BA243406AAC9914323B1BC0ECDCDE6491A14340F9082F942D421BC0
1920,Unskilled manual labour,Medium,Average / Wealthy,Formal Residential,,0.4674388598,470,353,1.3314447592,0.0009945508,0.0013241894,612,1309.2621360478,True,wealthy,wealthy,0103000020E6100000010000000700000062266DD50DA243404DF25BC26B721BC0D38FF11AD3A14340D026F17E46711BC014F926F3E3A14340A2417164A56F1BC0924EC14989A243404B057785C46C1BC0D81AB4CA31A343403AD6B590566E1BC0D712F241CFA24340D4B68D7D33721BC062266DD50DA243404DF25BC26B721BC0
1914,Skilled manual labour,Medium,Average / Wealthy,Formal Residential,,0.3049536134,364,265,1.3735849057,0.0008377847,0.0011507684,332,1088.6901659245,True,wealthy,wealthy,0103000020E6100000010000000600000014F926F3E3A14340A2417164A56F1BC046A5E28EC1A14340A4A00F5AFE681BC0EE3C3344D4A14340ACD0539455681BC078BB46D80EA243400D5EBCAD42681BC0924EC14989A243404B057785C46C1BC014F926F3E3A14340A2417164A56F1BC0
1904,Commercial,Medium,Very Wealthy / Average,Formal Residential / Informal Residential,,0.2197846313,34,18,1.8888888889,0.0064642539,0.0122102573,1167,5309.7434212478,True,wealthy,wealthy,0103000020E610000001000000060000002AE575A265A143406BD6662131161BC04523091669A143401725E30006151BC0BDF43F960AA243405E9CF86A47111BC0EBE17BF51AA2434089B4190DA7111BC052E81F6C36A24340823B899DDD151BC02AE575A265A143406BD6662131161BC0
1896,Commercial,High,Average,Commercial / Informal Residential / Formal Residential,,0.3279826183,780,606,1.2871287129,0.0004204905,0.0005412254,1059,3228.8296418948,True,average,average,0103000020E61000000100000008000000F8BEA5B5DCA14340A8A8D80492281BC03E9972A633A143401C17645727251BC0A8732E6034A143406807CCFF61241BC016E709E5DEA143406D88E24682211BC0CD1C045AF0A143408BAF590001221BC05E620C5310A2434031AEC279E9261BC03CA919A2F6A1434032D4A0A97E281BC0F8BEA5B5DCA14340A8A8D80492281BC0
1917,Commercial,High,Average,Formal Residential,Note picture for congestion ,0.2805905316,257,181,1.4198895028,0.001091792,0.0015502239,332,1183.2188279938,True,average,average,0103000020E610000001000000060000005DF07CAC00A2434057CBAD90A6541BC01271ACE3CFA14340D4CD2FA9F2511BC0A6A5B06CFAA14340322551497C4D1BC09EC5D75D67A243404F99B13B30501BC01B0DE02D90A243403411363CBD521BC05DF07CAC00A2434057CBAD90A6541BC0
1901,Unskilled manual labour,High,Average,Formal Residential,Very low mobility and money?,0.5408330312,1010,726,1.391184573,0.0005354782,0.0007449491,1386,2562.7132962344,True,average,average,0103000020E61000000100000007000000DA55BA5385A14340B93FA446939E1BC036F6249E44A14340EC1E09E0369B1BC073E492EBBAA143404B77ABEE8F941BC034F1209AF3A14340505657FF00951BC0A2CF6D9F26A24340FBC2044EAD961BC09A4C0CBF40A243404440646CD69A1BC0DA55BA5385A14340B93FA446939E1BC0
1907,Unskilled manual labour,High,Average,Formal Residential,,0.2950960253,413,293,1.409556314,0.0007145182,0.0010071537,657,2226.3939315115,True,average,average,0103000020E610000001000000070000008E1AE8CBF2A143406081948899781BC0E100C2138CA14340EF087574AE761BC03E0D5987A4A1434073F68990BC711BC0D38FF11AD3A14340D026F17E46711BC062266DD50DA243404DF25BC26B721BC03686934C2AA243402480EECE97771BC08E1AE8CBF2A143406081948899781BC0
1921,Unskilled manual labour,High,Average,Informal Residential,,0.3397223838,894,597,1.4974874372,0.0003800027,0.0005690492,1320,3885.5255441925,True,average,average,0103000020E610000001000000060000005E620C5310A2434031AEC279E9261BC0CD1C045AF0A143408BAF590001221BC0DC90B9EAC4A24340270CA692E9201BC02C22BEA5C7A243401BFFBF6566211BC04547A1F2BEA2434045D9131462251BC05E620C5310A2434031AEC279E9261BC0
1915,Unskilled manual labour,High,Very Poor,Informal Residential,,0.6893843903,1268,927,1.3678532902,0.0005436785,0.0007436725,1615,2342.6698121154,True,poor,poor,0103000020E6100000010000000B0000002F016A4256A2434066BB89BF883B1BC080BBDB082BA243406AAC9914323B1BC0D80D6679EEA143406989CB0E813A1BC023795D2CE3A14340513811EA1C3A1BC0A3366CFBBAA143402278FF3238341BC04568776AD7A143401AF5BFED63331BC0162E4C9A77A243405178A9B255311BC0CFAC6B17B9A24340499A8DB451321BC0260C6F06A7A243402702510AC2381BC0CA56BE677FA24340A9C0A883C43A1BC02F016A4256A2434066BB89BF883B1BC0
1913,Unskilled manual labour,High,Poor,Informal Residential,,1.1706215089,1511,1061,1.424128181,0.000774733,0.001103319,3193,2727.6109106853,True,poor,poor,0103000020E6100000010000000800000034F1209AF3A14340505657FF00951BC073E492EBBAA143404B77ABEE8F941BC0962837EE4EA143408BB4309B25911BC0E5E79B2DBDA14340834164F30C891BC00F7F5994ECA14340AB25E50821881BC05D8B6CDBB2A243408C9A960597891BC0B6E729DAE7A243408904C4C28E8D1BC034F1209AF3A14340505657FF00951BC0
1903,Office services,High,Poor,Informal Residential,,0.4583201104,1213,837,1.449223417,0.0003778402,0.0005475748,1948,4250.3044395739,True,poor,poor,0103000020E6100000010000000600000034BC6E5EE9A14340CC47CEFB21871BC05B44EB3A61A143400B89238D5F801BC06E25C2E6ACA143402C96E3AB037D1BC0E38DA04ECEA143402C6696A7C87C1BC03AAB5AF146A2434087521D49BC7E1BC034BC6E5EE9A14340CC47CEFB21871BC0
1620,Unskilled manual labour,Medium,Average / Wealthy,Informal Residential,,2.0440181207,825,584,1.4126712329,0.0024775977,0.003500031,1594,779.8365307286,True,wealthy,average,0103000020E6100000010000000700000036604FCA4499434039D75DADFFE61AC00122093B8D98434033ACC2B492DC1AC0BE6F9008A2984340C4B028B679D91AC0E024624EF399434000E065F195D81AC08E5A9B57CD9A4340BE1DB7C24ADD1AC048D3054AE59A434053FB0E5931E11AC036604FCA4499434039D75DADFFE61AC0
1747,Commercial,High,Wealthy,Formal Residential,,0.4106942752,518,381,1.3595800525,0.0007928461,0.0010779377,1266,3082.5849700244,True,wealthy,wealthy,0103000020E61000000100000009000000CB5E6F5A829D4340B856E8612B1F1BC071AE7E526D9D4340DCFA9C5B851E1BC0D05BE79F4E9D4340643AE75CC1181BC03F9CC01A629D4340917580E01D181BC0FA6A185A2B9E4340C2D364618F191BC09D8FD531349E4340B79B766D081A1BC0999085522F9E434093BB6DFEA41C1BC00F4FA3FD1F9E4340B4E548462D1D1BC0CB5E6F5A829D4340B856E8612B1F1BC0
1706,Skilled manual labour,High,Wealthy,Formal Residential,,0.2144835094,559,428,1.3060747664,0.0003836914,0.0005011297,610,2844.041491064,True,wealthy,wealthy,0103000020E61000000100000007000000D8A2E5F3B29C4340ED38DBAFA8261BC0710E0312339C434001168FBECD251BC083CCBD60269C43404206CD363D251BC051CFD8DA2B9C43404D3DA07E42221BC0B8E1EB7F839C43408E382F1E3B201BC00E9F6FC3B59C4340478E3A7269261BC0D8A2E5F3B29C4340ED38DBAFA8261BC0
1545,Unskilled manual labour,High,Average,Formal Residential,,2.5876812086,801,568,1.4102112676,0.0032305633,0.0045557768,2415,933.2679744263,True,average,average,0103000020E61000000100000007000000F080CBCF649543402D3A99FCE26D1BC0DFDDF363C09443405919C27072661BC04B4C5B18179543409F8D32F3045E1BC0C0A38A222B9643409CA663A1D45B1BC0703B0603D4964340D5FF5802715F1BC0DE96EEB20A974340098DBB9ECD671BC0F080CBCF649543402D3A99FCE26D1BC0
1544,Unskilled manual labour,High,Average,Informal Peri-Urban ,,1.9440000162,820,590,1.3898305085,0.0023707317,0.0032949153,2305,1185.6995786239,,average,average,0103000020E61000000100000007000000EC701A8F8A9643407695EFDF8A281BC0EA2F0CBC4695434030E5754C99251BC0E08D2B687695434090002F781E191BC03FDD124713964340FA2A4361B6111BC0258CB8CA1E964340820F437331121BC01459900FCF964340845C7DB4DD251BC0EC701A8F8A9643407695EFDF8A281BC0
1546,Unskilled manual labour,High,Average,Informal Residential,,1.5676747835,1217,920,1.322826087,0.0012881469,0.0017039943,2624,1673.8165515512,True,average,average,0103000020E61000000100000006000000D12C18E6AF96434040C59817913B1BC0824CF056CF954340278E77702C3A1BC0268AB4FA2C9543407A603C1093321BC09F8C1D5B8B9643409A68DCC8E12C1BC0A278332011974340BC3F489F22321BC0D12C18E6AF96434040C59817913B1BC0
1580,Unskilled manual labour,High,Average,Airport / Informal Residential,,2.0494081417,188,137,1.3722627737,0.0109011071,0.0149591835,765,373.2785014567,True,average,average,0103000020E6100000010000000700000030C66841E799434020786C68D48B1BC068E999724D9943406FEE3BCF728B1BC0CF0D1599649743407A9F2B2941811BC05C71879C759743402AFF57C4257D1BC03F228714619943402629B9C5FF7E1BC0897027B3D999434004FD724320831BC030C66841E799434020786C68D48B1BC0
